State,Market,Variety,Arrivals,Min_Price,Max_price,Modal_price,Date,Grade,Identifier,Market_Key,Market_Identifier
Rajasthan,Chomu (F&V),Other,70,300,500,400,05-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,70.6,300,500,400,04-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,70.8,400,600,500,05-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,73.1,800,1000,900,14-11-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,73.2,800,1200,1000,20-11-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,73.5,600,1000,800,19-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,73.6,300,500,400,07-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,74.4,600,1000,800,21-04-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,74.8,600,800,700,18-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,75.6,300,500,400,15-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,75.8,400,600,500,13-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,77.8,300,500,400,06-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,80.8,400,600,500,08-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,81.4,400,600,500,09-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,82.8,400,600,500,04-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,84.8,400,600,500,11-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,88.7,2600,3000,2800,13-06-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,89,400,600,500,21-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,89.4,300,500,400,17-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,89.4,300,500,400,18-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,90.6,3000,3600,3300,09-10-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,91,300,500,400,22-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,91.7,600,1000,800,17-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,99,400,600,500,20-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,99.4,400,600,500,19-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,107.5,500,1500,1000,16-07-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,114.4,400,600,500,16-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,120,2600,3000,2800,01-06-2022,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,120.6,400,600,500,14-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,122,400,600,500,10-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,139.3,200,400,300,02-05-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,143.4,600,800,700,15-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,0.7,8000,9000,8500,11-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,0.9,8000,9000,8500,10-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,1.3,7000,8000,7500,13-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,1.7,7000,8000,7500,14-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.3,5000,6000,5500,21-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.4,3000,4000,3500,18-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.4,6000,7000,6500,12-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.5,6000,7000,6500,20-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.6,2000,2600,2300,25-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.6,7000,8000,7500,11-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.6,7000,8000,7500,16-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.7,6000,8000,7000,04-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,2.9,7000,8000,7500,10-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,3,6000,7000,6500,19-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,3,7000,8000,7500,15-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,3,7000,8000,7500,17-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,3.3,3000,4000,3500,26-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,3.4,8000,9000,8500,09-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,4.6,3600,4000,3800,22-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,4.8,3000,4000,3500,23-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,4.9,2000,2200,2100,06-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,5.1,3000,4000,3500,27-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,6.6,2000,2400,2200,02-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,6.7,6000,8000,7000,03-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,6.8,3000,4000,3500,24-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,7,5000,7000,6000,02-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,7.1,1400,1600,1500,09-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,7.2,2000,2200,2100,05-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,7.7,3000,4000,3500,25-08-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,8.1,1400,1600,1500,12-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,8.6,1400,1600,1500,10-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,8.8,1100,1500,1300,13-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,9,2000,2400,2200,03-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,9.5,1200,1600,1400,07-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,9.5,5000,7000,6000,01-07-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,9.7,2000,2200,2100,04-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,10.7,2000,3400,2700,21-10-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,12.1,2000,2600,2300,22-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,12.3,1200,1400,1300,17-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13,2000,2600,2300,26-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.1,2400,4000,3200,28-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.3,1200,1400,1300,16-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.4,1600,2000,1800,13-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.4,2000,2400,2200,04-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.4,2000,2600,2300,20-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.6,1400,1600,1500,20-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.6,1800,2200,2000,09-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.6,2000,2600,2300,16-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.6,2000,3000,2500,27-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.6,2000,3000,2500,27-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.8,2000,3000,2500,26-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,13.8,2400,4000,3200,29-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,14.1,1400,1600,1500,11-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,14.2,800,1200,1000,15-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,14.6,1600,2000,1800,14-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,15.1,800,1000,900,14-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,15.4,1000,2800,1900,22-02-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,15.6,800,1800,1300,07-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,15.6,2000,2600,2300,10-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,16.9,1200,1400,1300,21-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.3,2200,2600,2400,13-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.4,800,1400,1100,03-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.4,900,1500,1200,08-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.4,900,1500,1200,09-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.4,1200,2600,1900,10-12-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.5,1200,1400,1300,19-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.6,400,800,600,25-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,17.6,2200,2600,2400,14-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.3,800,1400,1100,02-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.4,800,1200,1000,12-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.6,800,1200,1000,09-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.6,800,1200,1000,11-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.6,1800,2200,2000,11-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.6,2000,2400,2200,03-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,18.6,2000,2600,2300,17-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,19.3,2200,2600,2400,12-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,19.6,400,800,600,28-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,19.6,2000,2200,2100,02-04-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,19.7,400,1000,700,03-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,20,1600,2000,1800,23-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,20.1,1000,2800,1900,26-02-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,20.4,2000,4000,3000,27-06-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,20.6,2000,2600,2300,01-09-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,20.9,2000,2600,2300,27-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,500,700,600,15-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,500,700,600,19-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,600,1000,800,19-12-2023,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,600,1600,1100,06-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,1000,1600,1300,05-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,1500,3500,2500,06-02-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,2000,2200,2100,30-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,2000,2600,2300,08-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,2000,2600,2300,18-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,2000,3000,2500,25-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21,2000,3000,2500,28-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.1,2000,3000,2500,29-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.1,2000,3000,2500,30-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,400,1000,700,02-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,800,1200,1000,14-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,900,1500,1200,17-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,1000,2800,1900,01-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,2000,2600,2300,21-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.3,2000,3000,2500,18-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,400,800,600,26-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,400,800,600,29-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,600,800,700,08-05-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,800,1200,1000,08-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,800,1400,1100,01-01-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,1000,2800,1900,27-02-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.4,2200,2600,2400,11-03-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.6,800,1200,1000,10-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
Rajasthan,Chomu (F&V),Other,21.6,2000,3000,2500,23-06-2024,FAQ,Rajasthan_Chomu (F&V)_Other_FAQ,Raj,Rajasthan_Chomu (F&V)_Other_FAQ
